CustomerID,recency_days,purchase_frequency,historical_revenue,total_quantity,unique_products,customer_tenure_days,average_order_value,avg_quantity_per_order,orders_per_month,revenue_90d,revenue_30d,previous_90d_revenue,spending_trend,future_revenue,country
13508,51,1,110.97,24,12,51,110.97,24.0,0.37037037037037035,110.97,0.0,0.0,110.97,0.0,United Kingdom
13509,62,3,650.02,766,23,92,216.67333333333332,255.33333333333334,0.7377049180327869,440.7,0.0,209.32,231.38,329.7,United Kingdom
13512,68,1,251.21,143,15,68,251.21,143.0,0.30612244897959184,251.21,0.0,0.0,251.21,0.0,United Kingdom
13515,55,1,203.4,180,13,55,203.4,180.0,0.35294117647058826,203.4,0.0,0.0,203.4,687.72,United Kingdom
13516,46,1,146.0,56,7,46,146.0,56.0,0.39473684210526316,146.0,0.0,0.0,146.0,1243.41,United Kingdom
13520,67,3,1479.3,656,30,179,493.09999999999997,218.66666666666666,0.43062200956937796,490.78000000000003,0.0,988.52,-497.73999999999995,2145.05,Switzerland
13523,7,3,2369.24,828,92,174,789.7466666666666,276.0,0.4411764705882353,1802.29,1802.29,566.95,1235.34,1595.64,United Kingdom
13524,27,1,159.20000000000002,100,9,27,159.20000000000002,100.0,0.5263157894736842,159.20000000000002,159.20000000000002,0.0,159.20000000000002,520.98,United Kingdom
13525,56,1,282.88,208,2,56,282.88,208.0,0.3488372093023256,282.88,0.0,0.0,282.88,345.9,United Kingdom
13527,9,2,585.64,230,45,134,292.82,115.0,0.36585365853658536,475.19,475.19,110.45,364.74,1701.8700000000001,United Kingdom
13529,12,1,181.1,30,7,12,181.1,30.0,0.7142857142857143,181.1,181.1,0.0,181.1,126.66000000000001,United Kingdom
13531,13,2,483.8,174,17,174,241.9,87.0,0.29411764705882354,178.35,178.35,305.45,-127.1,0.0,United Kingdom
13533,75,2,146.64,107,42,75,73.32,53.5,0.5714285714285714,146.64,0.0,0.0,146.64,124.14999999999999,United Kingdom
13534,7,16,2648.8,1341,76,166,165.55,83.8125,2.4489795918367347,1619.05,634.6,1029.75,589.3,3221.28,United Kingdom
13538,82,2,504.3,74,5,123,252.15,37.0,0.3921568627450981,337.5,0.0,166.8,170.7,776.55,United Kingdom
13539,48,2,315.65,231,21,117,157.825,115.5,0.4081632653061224,151.55,0.0,164.1,-12.549999999999983,315.69,United Kingdom
13544,48,1,122.91,75,42,48,122.91,75.0,0.3846153846153846,122.91,0.0,0.0,122.91,168.5,United Kingdom
13546,8,1,188.16,109,26,8,188.16,109.0,0.7894736842105263,188.16,188.16,0.0,188.16,438.83,United Kingdom
13548,51,1,281.01,164,59,51,281.01,164.0,0.37037037037037035,281.01,0.0,0.0,281.01,401.4,United Kingdom
13549,0,3,512.5500000000001,307,26,50,170.85000000000002,102.33333333333333,1.1249999999999998,512.5500000000001,329.05,0.0,512.5500000000001,405.65000000000003,United Kingdom
13551,127,1,91.80000000000001,12,4,127,91.80000000000001,12.0,0.19108280254777069,0.0,0.0,91.80000000000001,-91.80000000000001,0.0,United Kingdom
13552,13,5,1861.29,593,40,123,372.258,118.6,0.9803921568627452,1547.59,1078.54,313.70000000000005,1233.8899999999999,1878.78,United Kingdom
13555,9,2,1590.05,868,55,9,795.025,434.0,1.5384615384615383,1590.05,1590.05,0.0,1590.05,2559.23,United Kingdom
13557,88,1,240.68,224,16,88,240.68,224.0,0.2542372881355932,240.68,0.0,0.0,240.68,343.38,United Kingdom
13561,23,1,141.85999999999999,83,14,23,141.85999999999999,83.0,0.5660377358490566,141.85999999999999,141.85999999999999,0.0,141.85999999999999,0.0,United Kingdom
13562,53,1,603.27,233,24,53,603.27,233.0,0.3614457831325301,603.27,0.0,0.0,603.27,1196.06,United Kingdom
13564,162,2,1198.38,660,67,176,599.19,330.0,0.29126213592233013,0.0,0.0,1198.38,-1198.38,550.64,United Kingdom
13565,142,1,110.17999999999999,78,13,142,110.17999999999999,78.0,0.1744186046511628,0.0,0.0,110.17999999999999,-110.17999999999999,130.04,United Kingdom
13569,175,1,118.32,44,23,175,118.32,44.0,0.14634146341463417,0.0,0.0,118.32,-118.32,255.43,United Kingdom
13570,51,1,239.49,161,27,51,239.49,161.0,0.37037037037037035,239.49,0.0,0.0,239.49,0.0,United Kingdom
13571,0,3,392.6,275,49,61,130.86666666666667,91.66666666666667,0.989010989010989,392.6,120.59,0.0,392.6,1699.72,United Kingdom
13572,13,1,1384.25,534,32,13,1384.25,534.0,0.6976744186046512,1384.25,1384.25,0.0,1384.25,0.0,United Kingdom
13573,61,1,31.770000000000003,10,3,61,31.770000000000003,10.0,0.32967032967032966,31.770000000000003,0.0,0.0,31.770000000000003,262.63,United Kingdom
13576,27,7,2746.4,1067,34,181,392.34285714285716,152.42857142857142,0.9952606635071091,1059.36,302.88,1337.89,-278.5300000000002,3970.94,United Kingdom
13577,49,1,356.75,131,20,49,356.75,131.0,0.379746835443038,356.75,0.0,0.0,356.75,1330.8500000000001,United Kingdom
13579,177,1,164.7,46,9,177,164.7,46.0,0.14492753623188406,0.0,0.0,164.7,-164.7,302.34000000000003,United Kingdom
13581,117,1,118.0,30,10,117,118.0,30.0,0.2040816326530612,0.0,0.0,118.0,-118.0,0.0,United Kingdom
13584,114,1,142.4,37,24,114,142.4,37.0,0.20833333333333334,0.0,0.0,142.4,-142.4,0.0,United Kingdom
13588,63,1,113.30000000000001,48,8,63,113.30000000000001,48.0,0.3225806451612903,113.30000000000001,0.0,0.0,113.30000000000001,2365.65,United Kingdom
13590,7,3,912.03,811,38,111,304.01,270.3333333333333,0.6382978723404255,602.97,301.55,309.06,293.91,1069.89,United Kingdom
13591,12,2,776.23,263,36,74,388.115,131.5,0.5769230769230769,776.23,314.03,0.0,776.23,340.9,United Kingdom
13592,13,3,205.51,71,12,72,68.50333333333333,23.666666666666668,0.8823529411764706,205.51,128.79,0.0,205.51,42.45,United Kingdom
13593,71,3,1022.95,370,50,144,340.98333333333335,123.33333333333333,0.5172413793103449,463.1,0.0,559.85,-96.75,1014.13,United Kingdom
13599,6,7,2005.66,1218,60,174,286.52285714285716,174.0,1.0294117647058825,703.11,371.3,1302.55,-599.4399999999999,3148.01,United Kingdom
13600,120,1,219.52,324,19,120,219.52,324.0,0.2,0.0,0.0,219.52,-219.52,0.0,United Kingdom
13601,19,1,373.2,275,41,19,373.2,275.0,0.6122448979591837,373.2,373.2,0.0,373.2,320.12,United Kingdom
13606,51,2,250.42,243,37,119,125.21,121.5,0.40268456375838924,180.4,0.0,70.02,110.38000000000001,30.119999999999997,United Kingdom
13610,51,2,349.72,156,54,93,174.86,78.0,0.48780487804878053,110.55,0.0,239.17000000000002,-128.62,782.16,United Kingdom
13611,167,1,303.15000000000003,183,15,167,303.15000000000003,183.0,0.15228426395939088,0.0,0.0,303.15000000000003,-303.15000000000003,868.65,United Kingdom
13614,138,1,205.75,25,9,138,205.75,25.0,0.17857142857142858,0.0,0.0,205.75,-205.75,1404.71,United Kingdom
13615,126,1,417.69,189,23,126,417.69,189.0,0.1923076923076923,0.0,0.0,417.69,-417.69,0.0,United Kingdom
13623,18,4,551.92,150,61,105,137.98,37.5,0.8888888888888888,395.92,147.58,156.0,239.92000000000002,195.86,United Kingdom
13626,60,1,257.23,209,19,60,257.23,209.0,0.3333333333333333,257.23,0.0,0.0,257.23,0.0,United Kingdom
13627,12,2,605.92,439,41,165,302.96,219.5,0.3076923076923077,294.73,294.73,311.19,-16.45999999999998,1032.55,United Kingdom
13629,18,4,2888.0,1650,6,146,722.0,412.5,0.6818181818181819,1463.0,821.0,1425.0,38.0,4904.36,United Kingdom
13630,53,2,730.9200000000001,451,43,93,365.46000000000004,225.5,0.48780487804878053,431.78000000000003,0.0,299.14,132.64000000000004,1300.86,United Kingdom
13631,9,4,1330.0,188,3,75,332.5,47.0,1.1428571428571428,1330.0,1250.0,0.0,1330.0,1740.42,United Kingdom
13632,41,2,613.03,239,55,51,306.515,119.5,0.7407407407407407,613.03,0.0,0.0,613.03,1508.24,United Kingdom
13634,50,2,625.41,253,64,135,312.705,126.5,0.36363636363636365,263.41,0.0,362.0,-98.58999999999997,949.75,United Kingdom
13636,60,3,541.45,303,32,93,180.48333333333335,101.0,0.7317073170731708,386.95,0.0,154.5,232.45,407.67,United Kingdom
13637,34,1,422.6,215,60,34,422.6,215.0,0.46875,422.6,0.0,0.0,422.6,387.9,United Kingdom
13642,23,1,354.8,173,57,23,354.8,173.0,0.5660377358490566,354.8,354.8,0.0,354.8,0.0,United Kingdom
13647,42,1,424.64,267,23,42,424.64,267.0,0.4166666666666667,424.64,0.0,0.0,424.64,1253.48,United Kingdom
13649,64,2,346.6,139,23,174,173.3,69.5,0.29411764705882354,148.8,0.0,197.8,-49.0,0.0,United Kingdom
13650,15,2,745.5200000000001,284,33,75,372.76000000000005,142.0,0.5714285714285714,745.5200000000001,373.40000000000003,0.0,745.5200000000001,1090.82,United Kingdom
13652,64,2,638.24,290,33,176,319.12,145.0,0.29126213592233013,329.44,0.0,308.8,20.639999999999986,456.84000000000003,United Kingdom
13654,9,3,1172.84,809,65,81,390.94666666666666,269.6666666666667,0.8108108108108107,1172.84,374.59999999999997,0.0,1172.84,1534.49,United Kingdom
13655,49,1,383.65,115,21,49,383.65,115.0,0.379746835443038,383.65,0.0,0.0,383.65,549.32,United Kingdom
13656,145,1,162.70000000000002,113,31,145,162.70000000000002,113.0,0.17142857142857143,0.0,0.0,162.70000000000002,-162.70000000000002,216.95,United Kingdom
13657,9,1,152.34,132,9,9,152.34,132.0,0.7692307692307692,152.34,152.34,0.0,152.34,229.8,United Kingdom
13658,12,1,933.3,300,32,12,933.3,300.0,0.7142857142857143,933.3,933.3,0.0,933.3,1705.87,United Kingdom
13659,13,2,1573.2,894,92,128,786.6,447.0,0.379746835443038,527.8000000000001,527.8000000000001,1045.4,-517.6,0.0,United Kingdom
13662,20,2,532.94,363,33,67,266.47,181.5,0.6185567010309279,532.94,305.24,0.0,532.94,364.82,United Kingdom
13666,95,2,64.05,37,8,95,32.025,18.5,0.4800000000000001,0.0,0.0,64.05,-64.05,20.6,United Kingdom
13668,9,11,3758.07,2298,150,170,341.6427272727273,208.9090909090909,1.65,2008.99,797.02,1749.0800000000002,259.90999999999985,2605.52,United Kingdom
13672,109,2,186.39000000000001,57,4,140,93.19500000000001,28.5,0.3529411764705882,0.0,0.0,186.39000000000001,-186.39000000000001,0.0,United Kingdom
13675,92,1,308.44,204,15,92,308.44,204.0,0.24590163934426232,0.0,0.0,308.44,-308.44,178.38000000000002,United Kingdom
13680,145,2,2391.59,1195,69,147,1195.795,597.5,0.3389830508474576,0.0,0.0,2391.59,-2391.59,1330.83,United Kingdom
13684,93,1,67.23,39,29,93,67.23,39.0,0.24390243902439027,0.0,0.0,67.23,-67.23,0.0,United Kingdom
13692,21,2,871.58,735,32,44,435.79,367.5,0.8108108108108107,871.58,14.95,0.0,871.58,616.74,United Kingdom
13694,0,26,28199.35,27027,219,181,1084.5903846153847,1039.5,3.6966824644549763,17429.19,6391.68,9928.04,7501.149999999998,36840.27,United Kingdom
13695,21,4,285.48,188,9,67,71.37,47.0,1.2371134020618557,285.48,54.6,0.0,285.48,2218.65,United Kingdom
13700,48,5,943.66,1121,82,135,188.732,224.2,0.9090909090909091,787.65,0.0,156.01,631.64,1321.46,United Kingdom
13703,126,1,99.5,10,1,126,99.5,10.0,0.1923076923076923,0.0,0.0,99.5,-99.5,0.0,United Kingdom
13705,181,1,318.14,103,10,181,318.14,103.0,0.14218009478672985,0.0,0.0,0.0,0.0,393.72,United Kingdom
13706,110,1,330.79,189,20,110,330.79,189.0,0.2142857142857143,0.0,0.0,330.79,-330.79,0.0,United Kingdom
13707,75,2,806.41,351,48,123,403.205,175.5,0.3921568627450981,223.0,0.0,583.41,-360.40999999999997,0.0,United Kingdom
13708,79,1,296.88,306,49,79,296.88,306.0,0.27522935779816515,296.88,0.0,0.0,296.88,0.0,United Kingdom
13709,123,1,474.7,303,30,123,474.7,303.0,0.19607843137254904,0.0,0.0,474.7,-474.7,5853.35,United Kingdom
13711,26,2,252.06,140,11,26,126.03,70.0,1.0714285714285714,252.06,252.06,0.0,252.06,0.0,United Kingdom
13712,54,1,228.84,352,10,54,228.84,352.0,0.35714285714285715,228.84,0.0,0.0,228.84,0.0,United Kingdom
13715,89,5,1079.34,563,89,180,215.868,112.6,0.7142857142857143,137.49,0.0,669.2,-531.71,0.0,United Kingdom
13716,77,1,138.28,138,21,77,138.28,138.0,0.2803738317757009,138.28,0.0,0.0,138.28,0.0,United Kingdom
13717,48,2,570.59,693,35,106,285.295,346.5,0.4411764705882353,272.54,0.0,298.05,-25.50999999999999,874.42,United Kingdom
13718,54,2,306.55,173,9,103,153.275,86.5,0.45112781954887216,192.5,0.0,114.05000000000001,78.44999999999999,0.0,United Kingdom
13719,13,2,338.74,186,19,42,169.37,93.0,0.8333333333333334,338.74,205.84,0.0,338.74,702.9399999999999,United Kingdom
13720,46,2,432.1,250,26,62,216.05,125.0,0.6521739130434783,432.1,0.0,0.0,432.1,367.8,United Kingdom
13722,90,1,1463.47,958,46,90,1463.47,958.0,0.25,0.0,0.0,1463.47,-1463.47,911.94,United Kingdom
13723,25,1,199.85000000000002,43,6,25,199.85000000000002,43.0,0.5454545454545454,199.85000000000002,199.85000000000002,0.0,199.85000000000002,0.0,United Kingdom
13725,33,6,1751.6,696,83,116,291.93333333333334,116.0,1.232876712328767,299.67,0.0,1451.93,-1152.26,228.96,United Kingdom
13728,6,3,493.93,165,22,118,164.64333333333335,55.0,0.6081081081081081,335.35,152.35,158.58,176.77,522.21,United Kingdom
13731,27,2,610.59,278,36,54,305.295,139.0,0.7142857142857143,610.59,302.47,0.0,610.59,0.0,United Kingdom
13735,42,1,935.15,505,59,42,935.15,505.0,0.4166666666666667,935.15,0.0,0.0,935.15,1950.09,United Kingdom
13736,68,1,357.53,228,73,68,357.53,228.0,0.30612244897959184,357.53,0.0,0.0,357.53,374.37,United Kingdom
13737,8,1,339.6,125,29,8,339.6,125.0,0.7894736842105263,339.6,339.6,0.0,339.6,0.0,United Kingdom
13740,48,1,350.75,425,23,48,350.75,425.0,0.3846153846153846,350.75,0.0,0.0,350.75,0.0,United Kingdom
13741,25,1,162.96,76,8,25,162.96,76.0,0.5454545454545454,162.96,162.96,0.0,162.96,505.47,United Kingdom
13742,21,5,1642.48,682,132,128,328.496,136.4,0.949367088607595,471.15,298.43,1171.33,-700.18,1488.54,United Kingdom
13743,25,2,353.16,420,7,67,176.58,210.0,0.6185567010309279,353.16,211.44,0.0,353.16,988.4399999999999,United Kingdom
13744,100,1,893.16,995,44,100,893.16,995.0,0.23076923076923073,0.0,0.0,893.16,-893.16,263.2,United Kingdom
13747,181,1,79.6,8,1,181,79.6,8.0,0.14218009478672985,0.0,0.0,0.0,0.0,0.0,United Kingdom
13748,40,3,580.85,223,11,181,193.61666666666667,74.33333333333333,0.4265402843601896,376.85,0.0,0.0,376.85,367.4,United Kingdom
13750,104,2,688.8,240,7,144,344.4,120.0,0.3448275862068966,0.0,0.0,688.8,-688.8,958.46,United Kingdom
13751,96,1,296.25,152,9,96,296.25,152.0,0.23809523809523808,0.0,0.0,296.25,-296.25,0.0,United Kingdom
13752,16,3,724.67,562,51,54,241.55666666666664,187.33333333333334,1.0714285714285714,724.67,447.07,0.0,724.67,461.61,United Kingdom
13753,95,1,741.26,512,35,95,741.26,512.0,0.24000000000000005,0.0,0.0,741.26,-741.26,0.0,United Kingdom
13754,125,1,156.0,82,8,125,156.0,82.0,0.1935483870967742,0.0,0.0,156.0,-156.0,126.6,United Kingdom
13756,13,4,1403.6100000000001,585,31,175,350.90250000000003,146.25,0.5853658536585367,399.21000000000004,399.21000000000004,1004.4000000000001,-605.19,3785.9100000000003,United Kingdom
13758,9,5,2351.52,1493,87,181,470.304,298.6,0.7109004739336493,1210.27,893.37,778.8,431.47,839.03,United Kingdom
13760,64,1,135.09,96,28,64,135.09,96.0,0.3191489361702128,135.09,0.0,0.0,135.09,151.70000000000002,United Kingdom
13762,26,1,306.72,272,7,26,306.72,272.0,0.5357142857142857,306.72,306.72,0.0,306.72,0.0,United Kingdom
13764,145,1,499.89,282,69,145,499.89,282.0,0.17142857142857143,0.0,0.0,499.89,-499.89,1021.87,United Kingdom
13767,11,22,7241.29,3042,49,181,329.14954545454543,138.27272727272728,3.1279620853080567,3097.4700000000003,1575.83,3313.14,-215.66999999999962,9979.070000000002,United Kingdom
13769,15,5,1448.01,613,52,175,289.602,122.6,0.7317073170731707,821.69,318.06,626.32,195.37,1348.5,United Kingdom
13771,7,2,1464.8500000000001,825,65,55,732.4250000000001,412.5,0.7058823529411765,1464.8500000000001,593.25,0.0,1464.8500000000001,1169.6,United Kingdom
13772,47,1,228.42,86,36,47,228.42,86.0,0.38961038961038963,228.42,0.0,0.0,228.42,903.71,United Kingdom
13777,15,19,9916.65,5090,33,181,521.9289473684211,267.89473684210526,2.7014218009478674,1853.49,266.70000000000005,1478.0,375.49,16060.51,United Kingdom
13781,58,1,127.84,30,17,58,127.84,30.0,0.3409090909090909,127.84,0.0,0.0,127.84,0.0,United Kingdom
13782,42,2,361.3,156,45,135,180.65,78.0,0.36363636363636365,169.36,0.0,191.94,-22.579999999999984,550.7,United Kingdom
13784,26,5,772.47,1345,6,140,154.494,269.0,0.8823529411764706,442.83,346.08,329.64,113.19,1690.32,United Kingdom
13786,175,1,230.4,136,7,175,230.4,136.0,0.14634146341463417,0.0,0.0,230.4,-230.4,0.0,United Kingdom
13787,172,1,106.4,56,7,172,106.4,56.0,0.1485148514851485,0.0,0.0,106.4,-106.4,202.64,United Kingdom
13792,95,1,74.60000000000001,28,4,95,74.60000000000001,28.0,0.24000000000000005,0.0,0.0,74.60000000000001,-74.60000000000001,120.95,United Kingdom
13798,4,32,22292.52,13970,95,180,696.64125,436.5625,4.571428571428571,11291.12,4649.96,10593.4,697.7200000000012,14861.33,United Kingdom
13799,102,1,341.7,186,16,102,341.7,186.0,0.22727272727272727,0.0,0.0,341.7,-341.7,347.15999999999997,United Kingdom
13800,117,1,558.32,331,33,117,558.32,331.0,0.2040816326530612,0.0,0.0,558.32,-558.32,0.0,United Kingdom
13802,62,2,3131.06,1794,45,119,1565.53,897.0,0.40268456375838924,2161.32,0.0,969.74,1191.5800000000002,1468.3600000000001,United Kingdom
13803,63,1,277.07,121,17,63,277.07,121.0,0.3225806451612903,277.07,0.0,0.0,277.07,0.0,United Kingdom
13804,97,1,723.63,417,41,97,723.63,417.0,0.23622047244094488,0.0,0.0,723.63,-723.63,1912.16,United Kingdom
13807,175,1,112.6,36,7,175,112.6,36.0,0.14634146341463417,0.0,0.0,112.6,-112.6,0.0,United Kingdom
13809,113,1,155.05,29,11,113,155.05,29.0,0.2097902097902098,0.0,0.0,155.05,-155.05,0.0,Cyprus
13811,43,2,481.5,30,7,47,240.75,15.0,0.7792207792207793,481.5,0.0,0.0,481.5,333.0,Germany
13815,126,1,1012.01,608,53,126,1012.01,608.0,0.1923076923076923,0.0,0.0,1012.01,-1012.01,3015.35,Germany
13817,159,1,128.7,63,9,159,128.7,63.0,0.15873015873015872,0.0,0.0,128.7,-128.7,254.28,Germany
13819,109,3,1140.35,1109,26,127,380.1166666666666,369.6666666666667,0.5732484076433121,0.0,0.0,1140.35,-1140.35,0.0,United Kingdom
13821,69,1,270.15,110,42,69,270.15,110.0,0.30303030303030304,270.15,0.0,0.0,270.15,115.49,United Kingdom
13824,11,3,1232.98,518,20,118,410.99333333333334,172.66666666666666,0.6081081081081081,790.1,130.8,442.88,347.22,465.96,United Kingdom
13831,8,3,1097.99,395,53,177,365.99666666666667,131.66666666666666,0.43478260869565216,689.99,689.99,408.0,281.99,1105.0,United Kingdom
13835,23,1,328.45,157,21,23,328.45,157.0,0.5660377358490566,328.45,328.45,0.0,328.45,506.12,United Kingdom
13837,19,2,271.24,183,17,125,135.62,91.5,0.3870967741935484,157.54000000000002,157.54000000000002,113.7,43.84000000000002,0.0,United Kingdom
13838,177,1,238.11,83,48,177,238.11,83.0,0.14492753623188406,0.0,0.0,238.11,-238.11,453.62,United Kingdom
13841,60,1,85.0,100,1,60,85.0,100.0,0.3333333333333333,85.0,0.0,0.0,85.0,0.0,United Kingdom
13842,7,6,1828.47,729,87,174,304.745,121.5,0.8823529411764706,920.94,301.14,907.53,13.410000000000082,1557.15,United Kingdom
13846,50,2,663.9300000000001,345,43,168,331.96500000000003,172.5,0.30303030303030304,252.53,0.0,411.40000000000003,-158.87000000000003,201.13,United Kingdom
13848,105,2,935.0,2700,3,174,467.5,1350.0,0.29411764705882354,0.0,0.0,935.0,-935.0,320.0,United Kingdom
13851,96,1,246.32000000000002,150,17,96,246.32000000000002,150.0,0.23809523809523808,0.0,0.0,246.32000000000002,-246.32000000000002,2405.14,United Kingdom
13854,4,16,5159.54,1540,30,173,322.47125,96.25,2.3645320197044337,2890.34,1017.12,2269.2,621.1400000000003,2949.98,United Kingdom
13856,11,1,94.4,104,7,11,94.4,104.0,0.7317073170731707,94.4,94.4,0.0,94.4,294.1,United Kingdom
13859,134,1,201.16,129,27,134,201.16,129.0,0.18292682926829268,0.0,0.0,201.16,-201.16,0.0,United Kingdom
13862,40,3,852.31,603,46,140,284.1033333333333,201.0,0.5294117647058824,173.46,0.0,678.85,-505.39,1357.05,United Kingdom
13863,55,1,305.78,224,20,55,305.78,224.0,0.35294117647058826,305.78,0.0,0.0,305.78,0.0,United Kingdom
13865,97,1,123.30000000000001,42,7,97,123.30000000000001,42.0,0.23622047244094488,0.0,0.0,123.30000000000001,-123.30000000000001,378.26,United Kingdom
13867,26,1,138.85,31,8,26,138.85,31.0,0.5357142857142857,138.85,138.85,0.0,138.85,876.44,United Kingdom
13869,70,3,1584.96,728,122,165,528.32,242.66666666666666,0.46153846153846156,687.15,0.0,897.8100000000001,-210.66000000000008,1519.99,United Kingdom
13870,95,1,544.03,384,34,95,544.03,384.0,0.24000000000000005,0.0,0.0,544.03,-544.03,2226.91,United Kingdom
13871,14,5,2395.73,1052,77,116,479.146,210.4,1.0273972602739725,1939.68,631.49,456.05,1483.63,4007.52,United Kingdom
13873,26,2,230.4,66,13,117,115.2,33.0,0.4081632653061224,108.95,108.95,121.45,-12.5,159.20000000000002,United Kingdom
13874,166,1,540.45,180,18,166,540.45,180.0,0.15306122448979592,0.0,0.0,540.45,-540.45,0.0,United Kingdom
13875,65,2,683.68,470,34,109,341.84,235.0,0.43165467625899284,343.03000000000003,0.0,340.65,2.3800000000000523,1103.11,United Kingdom
13880,25,5,1026.63,595,47,175,205.32600000000002,119.0,0.7317073170731707,518.53,226.9,508.1,10.42999999999995,2193.14,United Kingdom
13881,21,4,3569.46,2540,40,119,892.365,635.0,0.8053691275167785,2544.12,1560.3400000000001,1025.34,1518.78,13590.06,United Kingdom
13883,26,4,1742.78,904,94,61,435.695,226.0,1.3186813186813187,1742.78,762.37,0.0,1742.78,931.7,United Kingdom
13884,85,3,196.25,65,10,91,65.41666666666667,21.666666666666668,0.7438016528925621,58.1,0.0,138.15,-80.05000000000001,591.35,United Kingdom
13885,8,1,399.15000000000003,159,23,8,399.15000000000003,159.0,0.7894736842105263,399.15000000000003,399.15000000000003,0.0,399.15000000000003,107.65,United Kingdom
13887,12,1,349.55,147,19,12,349.55,147.0,0.7142857142857143,349.55,349.55,0.0,349.55,0.0,United Kingdom
13888,26,1,239.52,78,19,26,239.52,78.0,0.5357142857142857,239.52,239.52,0.0,239.52,366.11,United Kingdom
13890,166,1,190.35000000000002,93,11,166,190.35000000000002,93.0,0.15306122448979592,0.0,0.0,190.35000000000002,-190.35000000000002,1693.46,United Kingdom
13892,54,1,54.519999999999996,140,3,54,54.519999999999996,140.0,0.35714285714285715,54.519999999999996,0.0,0.0,54.519999999999996,578.45,United Kingdom
13893,105,1,821.1,190,21,105,821.1,190.0,0.2222222222222222,0.0,0.0,821.1,-821.1,0.0,United Kingdom
13894,118,1,160.85,105,10,118,160.85,105.0,0.2027027027027027,0.0,0.0,160.85,-160.85,403.77,United Kingdom
13898,133,1,155.93,133,12,133,155.93,133.0,0.18404907975460122,0.0,0.0,155.93,-155.93,0.0,United Kingdom
13899,82,1,298.5,122,15,82,298.5,122.0,0.26785714285714285,298.5,0.0,0.0,298.5,90.02,United Kingdom
13900,0,2,732.45,429,41,70,366.225,214.5,0.6,732.45,374.87,0.0,732.45,8.5,United Kingdom
13901,64,2,648.3,308,34,126,324.15,154.0,0.3846153846153846,433.9,0.0,214.4,219.49999999999997,2218.9,United Kingdom
13904,102,1,201.12,223,17,102,201.12,223.0,0.22727272727272727,0.0,0.0,201.12,-201.12,131.52,United Kingdom
13908,22,2,831.11,558,49,84,415.555,279.0,0.5263157894736842,831.11,335.11,0.0,831.11,1538.44,United Kingdom
13911,5,6,1703.91,1465,92,116,283.985,244.16666666666666,1.232876712328767,1144.64,614.41,559.27,585.3700000000001,877.0,United Kingdom
13918,61,1,198.20000000000002,100,8,61,198.20000000000002,100.0,0.32967032967032966,198.20000000000002,0.0,0.0,198.20000000000002,1014.6400000000001,United Kingdom
13922,159,1,172.25,93,7,159,172.25,93.0,0.15873015873015872,0.0,0.0,172.25,-172.25,0.0,United Kingdom
13929,134,1,412.85,43,2,134,412.85,43.0,0.18292682926829268,0.0,0.0,412.85,-412.85,429.8,United Kingdom
13931,88,1,378.21000000000004,211,20,88,378.21000000000004,211.0,0.2542372881355932,378.21000000000004,0.0,0.0,378.21000000000004,859.32,United Kingdom
13932,102,1,307.4,72,16,102,307.4,72.0,0.22727272727272727,0.0,0.0,307.4,-307.4,0.0,United Kingdom
13934,71,1,922.1,390,31,71,922.1,390.0,0.297029702970297,922.1,0.0,0.0,922.1,0.0,United Kingdom
13939,119,1,184.5,202,12,119,184.5,202.0,0.20134228187919462,0.0,0.0,184.5,-184.5,384.05,United Kingdom
13941,105,2,2118.96,980,17,180,1059.48,490.0,0.2857142857142857,0.0,0.0,1023.8400000000001,-1023.8400000000001,2994.0,United Kingdom
13946,9,2,485.96999999999997,263,9,75,242.98499999999999,131.5,0.5714285714285714,485.96999999999997,276.12,0.0,485.96999999999997,75.6,United Kingdom
13948,168,1,102.0,40,3,168,102.0,40.0,0.15151515151515152,0.0,0.0,102.0,-102.0,0.0,United Kingdom
13950,54,1,179.31,81,7,54,179.31,81.0,0.35714285714285715,179.31,0.0,0.0,179.31,565.75,United Kingdom
13951,44,2,516.05,315,32,102,258.025,157.5,0.45454545454545453,303.49,0.0,212.56,90.93,158.4,United Kingdom
13952,25,2,3251.071,1431,120,46,1625.5355,715.5,0.7894736842105263,3251.071,1208.31,0.0,3251.071,0.0,United Kingdom
13953,18,3,1750.0,1400,1,160,583.3333333333334,466.6666666666667,0.4736842105263158,1250.0,750.0,500.0,750.0,1765.68,United Kingdom
13955,113,1,205.1,110,11,113,205.1,110.0,0.2097902097902098,0.0,0.0,205.1,-205.1,117.86,United Kingdom
13956,51,2,293.67,135,49,79,146.835,67.5,0.5504587155963303,293.67,0.0,0.0,293.67,732.75,United Kingdom
13959,89,2,337.44,198,31,170,168.72,99.0,0.3,122.7,0.0,214.74,-92.04,260.76,United Kingdom
13962,53,1,117.6,30,7,53,117.6,30.0,0.3614457831325301,117.6,0.0,0.0,117.6,51.95,United Kingdom
13963,116,4,664.54,460,35,175,166.135,115.0,0.5853658536585367,0.0,0.0,664.54,-664.54,0.0,United Kingdom
13969,26,6,1507.08,843,112,173,251.17999999999998,140.5,0.8866995073891626,844.25,443.01,662.83,181.41999999999996,7546.86,United Kingdom
13971,22,3,974.52,740,52,93,324.84,246.66666666666666,0.7317073170731708,641.04,331.7,333.48,307.55999999999995,1783.74,United Kingdom
13972,9,1,145.9,42,9,9,145.9,42.0,0.7692307692307692,145.9,145.9,0.0,145.9,44.349999999999994,United Kingdom
